segment_id,frame_id,host_ns,analysis_time_s,valid,corner_count,centroid_x_px,centroid_y_px,shift_x_px,shift_y_px,rotation_deg,residual_px,scale,r_rms_px,quality,mm_per_pixel,mean_brightness,blur_variance,drop_before
static-all-ana-d0-r01-hold-hold,831,2555925758053580,1.043636,1,88,239.9833,178.9745,0.4880,-0.4547,-0.03882,0.0655,0.9999979,62.4800,0.9215,0.187401,131.901,364.298,0
static-all-ana-d0-r01-hold-hold,832,2555925765616160,1.051199,1,88,239.5080,179.4668,0.0127,0.0376,-0.00744,0.0320,1.0000202,62.4814,0.9608,0.187401,131.893,545.240,0
static-all-ana-d0-r01-hold-hold,833,2555925773178740,1.058761,1,88,239.5230,179.4807,0.0276,0.0515,-0.00175,0.0359,1.0000686,62.4844,0.9562,0.187401,131.897,536.186,0
static-all-ana-d0-r01-hold-hold,834,2555925780741320,1.066324,1,88,240.4777,179.5408,0.9824,0.1116,-0.00227,0.0650,1.0000487,62.4832,0.9220,0.187401,131.896,498.270,0
static-all-ana-d0-r01-hold-hold,835,2555925788303900,1.073886,1,88,239.4830,179.4752,-0.0123,0.0460,0.00147,0.0325,0.9999944,62.4798,0.9603,0.187401,131.905,589.291,0
static-all-ana-d0-r01-hold-hold,836,2555925795866480,1.081449,1,88,239.5437,178.5339,0.0483,-0.8953,-0.00513,0.0715,1.0000084,62.4807,0.9145,0.187401,131.908,387.483,0
static-all-ana-d0-r01-hold-hold,837,2555925803429060,1.089012,1,88,238.5257,180.4539,-0.9697,1.0247,-0.00414,0.0933,0.9998842,62.4729,0.8905,0.187401,131.891,403.416,0
static-all-ana-d0-r01-hold-hold,838,2555925810991640,1.096574,1,88,239.5398,180.4816,0.0444,1.0524,-0.00225,0.0672,1.0000357,62.4824,0.9195,0.187401,131.909,467.213,0
static-all-ana-d0-r01-hold-hold,839,2555925818554220,1.104137,1,88,240.1042,178.5323,0.6089,-0.8969,0.01417,0.1046,0.9999360,62.4762,0.8776,0.187401,131.917,375.203,0
static-all-ana-d0-r01-hold-hold,840,2555925826116800,1.111699,1,88,239.4598,179.4912,-0.0355,0.0620,-0.00538,0.0331,1.0000260,62.4817,0.9595,0.187401,131.903,545.075,0
static-all-ana-d0-r01-hold-hold,841,2555925833679380,1.119262,1,88,239.5053,179.7594,0.0100,0.3302,-0.06457,0.0961,1.0000997,62.4864,0.8869,0.187401,131.909,491.785,0
static-all-ana-d0-r01-hold-hold,842,2555925841241960,1.126824,1,88,239.6856,179.5132,0.1903,0.0840,-0.06372,0.1124,0.9998885,62.4732,0.8694,0.187401,131.903,479.235,0
static-all-ana-d0-r01-hold-hold,843,2555925848804540,1.134387,1,88,239.4724,177.8332,-0.0229,-1.5960,0.11211,0.1193,1.0000853,62.4855,0.8615,0.187401,131.906,417.497,0
static-all-ana-d0-r01-hold-hold,844,2555925856367120,1.141950,1,88,239.4844,179.4744,-0.0109,0.0452,-0.00476,0.0354,0.9999978,62.4800,0.9568,0.187401,131.905,600.689,0
static-all-ana-d0-r01-hold-hold,845,2555925863929700,1.149512,1,88,239.4855,179.4939,-0.0098,0.0647,-0.01948,0.0330,1.0000082,62.4806,0.9596,0.187401,131.909,654.389,0
static-all-ana-d0-r01-hold-hold,846,2555925871492280,1.157075,1,88,239.4770,180.4346,-0.0183,1.0054,0.00134,0.0734,1.0000327,62.4822,0.9123,0.187401,131.909,452.619,0
static-all-ana-d0-r01-hold-hold,847,2555925879054860,1.164637,1,88,239.4767,179.4872,-0.0187,0.0580,-0.00306,0.0346,1.0000085,62.4806,0.9577,0.187401,131.910,637.364,0
static-all-ana-d0-r01-hold-hold,848,2555925886617440,1.172200,1,88,239.4728,179.7822,-0.0225,0.3530,0.12380,0.1189,1.0000210,62.4815,0.8619,0.187401,131.899,424.629,0
static-all-ana-d0-r01-hold-hold,849,2555925894180020,1.179763,1,88,238.9929,179.5239,-0.5024,0.0947,0.00015,0.0462,0.9999545,62.4773,0.9442,0.187401,131.903,414.239,0
static-all-ana-d0-r01-hold-hold,850,2555925901742600,1.187325,1,88,239.8848,179.4898,0.3895,0.0606,-0.04345,0.0982,0.9998935,62.4735,0.8849,0.187401,131.904,475.675,0
static-all-ana-d0-r01-hold-hold,851,2555925909305180,1.194888,1,88,239.4543,179.5070,-0.0410,0.0778,-0.00146,0.0325,1.0000301,62.4820,0.9602,0.187401,131.905,530.520,0
static-all-ana-d0-r01-hold-hold,852,2555925916867760,1.202450,1,88,239.4702,179.4508,-0.0251,0.0216,-0.01558,0.0364,1.0000664,62.4843,0.9555,0.187401,131.901,437.184,0
static-all-ana-d0-r01-hold-hold,853,2555925924430340,1.210013,1,88,240.4489,178.8315,0.9536,-0.5977,0.13084,0.1365,0.9999472,62.4770,0.8433,0.187401,131.907,375.832,0
static-all-ana-d0-r01-hold-hold,854,2555925931992920,1.217575,1,88,239.4710,179.4627,-0.0243,0.0335,-0.01246,0.0346,1.0000152,62.4811,0.9577,0.187401,131.895,468.522,0
static-all-ana-d0-r01-hold-hold,855,2555925939555500,1.225138,1,88,238.5328,179.4913,-0.9625,0.0621,-0.00085,0.0718,0.9999450,62.4767,0.9144,0.187401,131.903,560.327,0
static-all-ana-d0-r01-hold-hold,856,2555925947118080,1.232701,1,88,238.9915,179.4813,-0.5038,0.0521,0.00176,0.0482,0.9999664,62.4780,0.9418,0.187401,131.912,416.566,0
static-all-ana-d0-r01-hold-hold,857,2555925954680660,1.240263,1,88,239.4753,179.5872,-0.0200,0.1580,-0.02131,0.0446,0.9999765,62.4787,0.9459,0.187401,131.893,453.619,0
static-all-ana-d0-r01-hold-hold,858,2555925962243240,1.247826,1,88,239.4819,180.4653,-0.0135,1.0361,-0.00748,0.0677,1.0000656,62.4842,0.9189,0.187401,131.902,552.031,0
static-all-ana-d0-r01-hold-hold,859,2555925969805820,1.255388,1,88,239.5338,178.5275,0.0385,-0.9017,-0.00169,0.0699,0.9999750,62.4786,0.9165,0.187401,131.904,437.684,0
static-all-ana-d0-r01-hold-hold,860,2555925977368400,1.262951,1,88,239.4963,179.5874,0.0010,0.1582,0.00964,0.0450,1.0000155,62.4811,0.9453,0.187401,131.898,515.197,0
static-all-ana-d0-r01-hold-hold,861,2555925984930980,1.270513,1,88,238.5300,180.4759,-0.9653,1.0467,-0.00767,0.0935,0.9999363,62.4762,0.8899,0.187401,131.903,473.822,0
static-all-ana-d0-r01-hold-hold,862,2555925992493560,1.278076,1,88,239.5123,179.5535,0.0170,0.1243,-0.00521,0.0403,1.0000180,62.4812,0.9509,0.187401,131.896,475.650,0
static-all-ana-d0-r01-hold-hold,863,2555926000056140,1.285639,1,88,238.5098,179.4682,-0.9856,0.0390,-0.00018,0.0692,0.9999200,62.4751,0.9175,0.187401,131.901,563.591,0
static-all-ana-d0-r01-hold-hold,864,2555926007618720,1.293201,1,88,239.6117,179.5118,0.1164,0.0826,0.01613,0.0798,1.0000796,62.4851,0.9051,0.187401,131.897,504.111,0
static-all-ana-d0-r01-hold-hold,865,2555926015181300,1.300764,1,88,239.6625,179.4892,0.1672,0.0600,-0.05174,0.0961,1.0000060,62.4806,0.8868,0.187401,131.904,477.936,0
static-all-ana-d0-r01-hold-hold,866,2555926022743880,1.308326,1,88,239.7064,180.4734,0.2111,1.0442,-0.03210,0.1101,1.0000420,62.4828,0.8714,0.187401,131.907,385.566,0
static-all-ana-d0-r01-hold-hold,867,2555926030306460,1.315889,1,88,238.5222,178.9361,-0.9731,-0.4931,0.02860,0.1012,0.9998646,62.4717,0.8818,0.187401,131.904,396.220,0
static-all-ana-d0-r01-hold-hold,868,2555926037869040,1.323452,1,88,238.5448,180.4684,-0.9505,1.0392,-0.00389,0.0943,0.9999544,62.4773,0.8890,0.187401,131.900,384.763,0
static-all-ana-d0-r01-hold-hold,869,2555926045431620,1.331014,1,88,239.4362,179.4910,-0.0591,0.0618,-0.00850,0.0388,1.0000571,62.4837,0.9527,0.187401,131.897,487.427,0
static-all-ana-d0-r01-hold-hold,870,2555926052994200,1.338577,1,88,239.5306,179.4657,0.0353,0.0365,0.00009,0.0373,0.9999538,62.4772,0.9549,0.187401,131.908,411.739,0
static-all-ana-d0-r01-hold-hold,871,2555926060556780,1.346139,1,88,239.4852,179.3248,-0.0102,-0.1044,0.08147,0.0939,0.9999177,62.4750,0.8895,0.187401,131.916,503.890,0
static-all-ana-d0-r01-hold-hold,872,2555926068119360,1.353702,1,88,239.5090,179.4668,0.0137,0.0376,-0.00585,0.0351,0.9999564,62.4774,0.9574,0.187401,131.907,547.526,0
static-all-ana-d0-r01-hold-hold,873,2555926075681940,1.361264,1,88,239.4607,179.5242,-0.0347,0.0950,0.00033,0.0330,1.0000367,62.4824,0.9596,0.187401,131.911,480.159,0
static-all-ana-d0-r01-hold-hold,874,2555926083244520,1.368827,1,88,240.4840,179.5180,0.9886,0.0888,-0.00420,0.0679,0.9999982,62.4800,0.9187,0.187401,131.907,648.322,0
static-all-ana-d0-r01-hold-hold,875,2555926090807100,1.376390,1,88,239.4625,178.5383,-0.0329,-0.8909,-0.00005,0.0667,0.9999999,62.4801,0.9200,0.187401,131.905,428.052,0
static-all-ana-d0-r01-hold-hold,876,2555926098369680,1.383952,1,88,239.5113,179.5352,0.0160,0.1060,-0.00972,0.0353,0.9999765,62.4786,0.9571,0.187401,131.905,508.277,0
static-all-ana-d0-r01-hold-hold,877,2555926105932260,1.391515,1,88,239.2615,179.5195,-0.2338,0.0903,0.00098,0.0837,0.9998307,62.4696,0.9018,0.187401,131.898,450.156,0
static-all-ana-d0-r01-hold-hold,878,2555926113494840,1.399077,1,88,239.5167,179.5458,0.0214,0.1166,-0.00911,0.0383,1.0000011,62.4802,0.9534,0.187401,131.901,438.015,0
static-all-ana-d0-r01-hold-hold,879,2555926121057420,1.406640,1,88,238.5191,180.4409,-0.9762,1.0117,-0.02304,0.0994,0.9999324,62.4760,0.8834,0.187401,131.903,428.762,0
static-all-ana-d0-r01-hold-hold,880,2555926128620000,1.414203,1,88,239.4925,179.4602,-0.0029,0.0310,-0.00001,0.0354,0.9999840,62.4791,0.9569,0.187401,131.905,526.890,0
static-all-ana-d0-r01-hold-hold,881,2555926136182580,1.421765,1,88,239.0328,179.4890,-0.4626,0.0598,-0.02852,0.0678,0.9999193,62.4751,0.9192,0.187401,131.903,482.670,0
static-all-ana-d0-r01-hold-hold,882,2555926143745160,1.429328,1,88,239.5200,178.8341,0.0247,-0.5951,-0.07264,0.1002,0.9999807,62.4790,0.8824,0.187401,131.903,389.645,0
static-all-ana-d0-r01-hold-hold,883,2555926151307740,1.436890,1,88,239.4800,179.9763,-0.0153,0.5471,0.00526,0.0497,0.9999707,62.4783,0.9400,0.187401,131.911,463.157,0
static-all-ana-d0-r01-hold-hold,884,2555926158870320,1.444453,1,88,239.4587,179.5468,-0.0366,0.1176,-0.00478,0.0346,0.9999691,62.4782,0.9580,0.187401,131.910,401.293,0
static-all-ana-d0-r01-hold-hold,885,2555926166432900,1.452015,1,88,238.8807,179.5181,-0.6146,0.0889,0.00772,0.0864,1.0000708,62.4846,0.8977,0.187401,131.899,439.197,0
static-all-ana-d0-r01-hold-hold,886,2555926173995480,1.459578,1,88,238.5540,178.5346,-0.9413,-0.8946,-0.00219,0.0949,0.9998558,62.4712,0.8889,0.187401,131.904,380.316,0
static-all-ana-d0-r01-hold-hold,887,2555926181558060,1.467141,1,88,239.5230,178.5211,0.0276,-0.9081,-0.00609,0.0656,0.9999340,62.4760,0.9217,0.187401,131.903,533.658,0
static-all-ana-d0-r01-hold-hold,888,2555926189120640,1.474703,1,88,238.4800,179.4249,-1.0154,-0.0043,0.00653,0.0715,0.9998962,62.4737,0.9151,0.187401,131.908,451.582,0
static-all-ana-d0-r01-hold-hold,889,2555926196683220,1.482266,1,88,239.5040,180.4502,0.0087,1.0210,-0.00397,0.0716,1.0000130,62.4810,0.9144,0.187401,131.905,515.367,0
static-all-ana-d0-r01-hold-hold,890,2555926204245800,1.489828,1,88,239.5217,180.4511,0.0264,1.0219,-0.00782,0.0716,1.0000453,62.4830,0.9144,0.187401,131.907,414.225,0
static-all-ana-d0-r01-hold-hold,891,2555926211808380,1.497391,1,88,238.8182,179.4829,-0.6772,0.0537,-0.04882,0.1135,0.9999866,62.4794,0.8678,0.187401,131.898,448.665,0
static-all-ana-d0-r01-hold-hold,892,2555926219370960,1.504953,1,88,239.5161,179.5344,0.0208,0.1052,-0.00910,0.0300,1.0000400,62.4826,0.9632,0.187401,131.894,523.484,0
static-all-ana-d0-r01-hold-hold,893,2555926226933540,1.512516,1,88,239.5064,179.5393,0.0111,0.1101,-0.00417,0.0360,1.0000012,62.4802,0.9560,0.187401,131.908,526.084,0
static-all-ana-d0-r01-hold-hold,894,2555926234496120,1.520079,1,88,239.5137,179.5446,0.0183,0.1154,-0.00634,0.0357,1.0000278,62.4818,0.9564,0.187401,131.909,461.267,0
static-all-ana-d0-r01-hold-hold,895,2555926242058700,1.527641,1,88,239.4542,179.5200,-0.0411,0.0908,-0.00609,0.0346,0.9999824,62.4790,0.9578,0.187401,131.899,492.361,0
static-all-ana-d0-r01-hold-hold,896,2555926249621280,1.535204,1,88,239.4437,179.5116,-0.0516,0.0824,-0.00450,0.0363,1.0000199,62.4814,0.9557,0.187401,131.896,522.098,0
static-all-ana-d0-r01-hold-hold,897,2555926257183860,1.542766,1,88,238.5164,178.5530,-0.9789,-0.8762,-0.00478,0.0938,0.9998588,62.4713,0.8901,0.187401,131.900,462.559,0
static-all-ana-d0-r01-hold-hold,898,2555926264746440,1.550329,1,88,239.4631,179.5170,-0.0322,0.0878,0.00057,0.0347,1.0000251,62.4817,0.9576,0.187401,131.889,582.008,0
static-all-ana-d0-r01-hold-hold,899,2555926272309020,1.557892,1,88,238.5187,179.4521,-0.9766,0.0229,-0.00290,0.0776,0.9999538,62.4773,0.9077,0.187401,131.915,452.243,0
static-all-ana-d0-r01-hold-hold,900,2555926279871600,1.565454,1,88,239.9825,179.4812,0.4872,0.0520,0.00010,0.0466,1.0000183,62.4813,0.9434,0.187401,131.906,416.082,0
static-all-ana-d0-r01-hold-hold,901,2555926287434180,1.573017,1,88,239.4463,179.4691,-0.0490,0.0399,-0.00410,0.0345,0.9999997,62.4801,0.9579,0.187401,131.903,389.368,0
static-all-ana-d0-r01-hold-hold,902,2555926294996760,1.580579,1,88,239.4505,178.5075,-0.0448,-0.9217,-0.00418,0.0671,0.9999658,62.4780,0.9197,0.187401,131.902,533.934,0
static-all-ana-d0-r01-hold-hold,903,2555926302559340,1.588142,1,88,239.4831,179.4709,-0.0122,0.0417,-0.00530,0.0344,0.9999700,62.4782,0.9583,0.187401,131.897,580.605,0
static-all-ana-d0-r01-hold-hold,904,2555926310121920,1.595704,1,88,238.5184,180.0486,-0.9769,0.6194,-0.01043,0.0829,0.9999430,62.4766,0.9018,0.187401,131.906,408.829,0
static-all-ana-d0-r01-hold-hold,905,2555926317684500,1.603267,1,88,240.3888,179.4877,0.8935,0.0585,-0.00833,0.0775,1.0000440,62.4829,0.9077,0.187401,131.905,459.395,0
static-all-ana-d0-r01-hold-hold,906,2555926325247080,1.610830,1,88,239.4722,179.5249,-0.0231,0.0957,-0.00048,0.0350,0.9999903,62.4795,0.9574,0.187401,131.897,562.875,0
static-all-ana-d0-r01-hold-hold,907,2555926332809660,1.618392,1,88,238.5290,179.5086,-0.9663,0.0794,-0.00461,0.0714,0.9999686,62.4782,0.9147,0.187401,131.905,585.004,0
static-all-ana-d0-r01-hold-hold,908,2555926340372240,1.625955,1,88,239.4739,179.5273,-0.0214,0.0981,-0.01472,0.0358,1.0000409,62.4827,0.9563,0.187401,131.896,581.162,0
static-all-ana-d0-r01-hold-hold,909,2555926347934820,1.633517,1,88,240.4526,178.5189,0.9573,-0.9103,-0.01215,0.0904,0.9999988,62.4801,0.8931,0.187401,131.897,480.413,0
static-all-ana-d0-r01-hold-hold,910,2555926355497400,1.641080,1,88,240.5140,178.5923,1.0187,-0.8369,0.01737,0.0960,0.9999402,62.4764,0.8871,0.187401,131.903,431.598,0
static-all-ana-d0-r01-hold-hold,911,2555926363059980,1.648643,1,88,239.0645,178.6984,-0.4308,-0.7308,0.14059,0.1158,1.0000655,62.4843,0.8653,0.187401,131.900,367.341,0
static-all-ana-d0-r01-hold-hold,912,2555926370622560,1.656205,1,88,239.5308,179.5007,0.0355,0.0715,0.00099,0.0337,1.0000598,62.4838,0.9588,0.187401,131.893,563.971,0
static-all-ana-d0-r01-hold-hold,913,2555926378185140,1.663768,1,88,239.8137,179.4563,0.3184,0.0271,0.09701,0.1358,0.9999604,62.4778,0.8440,0.187401,131.908,374.990,0
static-all-ana-d0-r01-hold-hold,914,2555926385747720,1.671330,1,88,238.6567,180.4725,-0.8386,1.0433,0.04758,0.1290,1.0000154,62.4812,0.8511,0.187401,131.910,390.098,0
static-all-ana-d0-r01-hold-hold,915,2555926393310300,1.678893,1,88,240.4704,179.4711,0.9751,0.0419,-0.00386,0.0718,0.9999971,62.4800,0.9142,0.187401,131.898,474.647,0
static-all-ana-d0-r01-hold-hold,916,2555926400872880,1.686455,1,88,239.4464,179.4778,-0.0490,0.0486,-0.00362,0.0345,1.0000241,62.4816,0.9578,0.187401,131.903,451.734,0
static-all-ana-d0-r01-hold-hold,917,2555926408435460,1.694018,1,88,239.5286,179.5055,0.0332,0.0763,0.00475,0.0346,1.0000555,62.4836,0.9577,0.187401,131.903,566.999,0
static-all-ana-d0-r01-hold-hold,918,2555926415998040,1.701581,1,88,239.5173,178.5511,0.0220,-0.8781,-0.00754,0.0721,0.9999464,62.4768,0.9140,0.187401,131.902,432.150,0
static-all-ana-d0-r01-hold-hold,919,2555926423560620,1.709143,1,88,239.8283,179.5082,0.3329,0.0790,0.02614,0.0968,1.0001867,62.4918,0.8865,0.187401,131.901,510.195,0
static-all-ana-d0-r01-hold-hold,920,2555926431123200,1.716706,1,88,239.5287,180.5236,0.0334,1.0944,-0.00200,0.0639,1.0000074,62.4806,0.9232,0.187401,131.913,485.486,0
static-all-ana-d0-r01-hold-hold,921,2555926438685780,1.724268,1,88,240.0790,179.5207,0.5837,0.0915,0.04618,0.1077,1.0000206,62.4815,0.8740,0.187401,131.894,430.648,0
static-all-ana-d0-r01-hold-hold,922,2555926446248360,1.731831,1,88,239.5085,180.5185,0.0132,1.0893,-0.01695,0.0709,0.9999980,62.4800,0.9152,0.187401,131.908,621.076,0
static-all-ana-d0-r01-hold-hold,923,2555926453810940,1.739393,1,88,240.4478,179.4775,0.9525,0.0483,0.00119,0.0713,1.0000483,62.4832,0.9147,0.187401,131.900,422.005,0
static-all-ana-d0-r01-hold-hold,924,2555926461373520,1.746956,1,88,238.5254,179.5507,-0.9700,0.1215,-0.00625,0.0710,0.9999531,62.4772,0.9153,0.187401,131.899,404.379,0
static-all-ana-d0-r01-hold-hold,925,2555926468936100,1.754519,1,88,239.4786,180.4608,-0.0168,1.0316,-0.01450,0.0715,0.9999910,62.4796,0.9146,0.187401,131.910,489.209,0
static-all-ana-d0-r01-hold-hold,926,2555926476498680,1.762081,1,88,240.4571,178.5089,0.9618,-0.9203,-0.00740,0.0945,0.9999709,62.4784,0.8887,0.187401,131.890,534.269,0
static-all-ana-d0-r01-hold-hold,927,2555926484061260,1.769644,1,88,240.4568,179.4933,0.9615,0.0641,-0.00840,0.0712,1.0000364,62.4824,0.9148,0.187401,131.901,540.403,0
static-all-ana-d0-r01-hold-hold,928,2555926491623840,1.777206,1,88,240.4675,179.4620,0.9722,0.0328,-0.00214,0.0714,1.0000254,62.4817,0.9146,0.187401,131.913,435.946,0
static-all-ana-d0-r01-hold-hold,929,2555926499186420,1.784769,1,88,239.4664,179.4625,-0.0289,0.0333,-0.01058,0.0342,1.0000120,62.4809,0.9581,0.187401,131.892,452.983,0
static-all-ana-d0-r01-hold-hold,930,2555926506749000,1.792332,1,88,239.4718,180.3631,-0.0235,0.9339,0.05455,0.0952,1.0000031,62.4804,0.8878,0.187401,131.902,423.679,0
static-all-ana-d0-r01-hold-hold,931,2555926514311580,1.799894,1,88,239.4591,179.5206,-0.0362,0.0914,-0.00684,0.0355,1.0000265,62.4818,0.9566,0.187401,131.897,507.646,0
static-all-ana-d0-r01-hold-hold,932,2555926521874160,1.807457,1,88,239.4681,179.4567,-0.0272,0.0275,-0.00464,0.0341,1.0000034,62.4803,0.9584,0.187401,131.911,402.276,0
static-all-ana-d0-r01-hold-hold,933,2555926529436740,1.815019,1,88,239.4497,179.5212,-0.0456,0.0920,-0.00725,0.0348,0.9999942,62.4797,0.9575,0.187401,131.893,460.673,0
static-all-ana-d0-r01-hold-hold,934,2555926536999320,1.822582,1,88,238.9565,180.4373,-0.5388,1.0081,0.00392,0.0790,0.9999812,62.4790,0.9060,0.187401,131.906,369.241,0
static-all-ana-d0-r01-hold-hold,935,2555926544561900,1.830144,1,88,239.4810,179.5200,-0.0143,0.0908,-0.01366,0.0347,1.0000111,62.4808,0.9576,0.187401,131.910,643.854,0
static-all-ana-d0-r01-hold-hold,936,2555926552124480,1.837707,1,88,239.0932,179.5132,-0.4021,0.0840,-0.05508,0.1008,0.9999935,62.4798,0.8816,0.187401,131.891,482.865,0
static-all-ana-d0-r01-hold-hold,937,2555926559687060,1.845270,1,88,238.4401,179.4959,-1.0553,0.0667,0.00042,0.0719,0.9999069,62.4743,0.9146,0.187401,131.905,514.524,0
static-all-ana-d0-r01-hold-hold,938,2555926567249640,1.852832,1,88,238.5451,178.5137,-0.9502,-0.9155,-0.01268,0.0926,0.9998620,62.4715,0.8915,0.187401,131.904,493.675,0
static-all-ana-d0-r01-hold-hold,939,2555926574812220,1.860395,1,88,239.4715,180.4632,-0.0238,1.0340,-0.01018,0.0680,1.0000132,62.4810,0.9186,0.187401,131.907,477.226,0
static-all-ana-d0-r01-hold-hold,940,2555926582374800,1.867957,1,88,239.5118,179.5524,0.0165,0.1232,-0.00593,0.0370,0.9999789,62.4788,0.9549,0.187401,131.905,465.788,0
static-all-ana-d0-r01-hold-hold,941,2555926589937380,1.875520,1,88,238.5461,179.4678,-0.9492,0.0386,-0.00294,0.0754,0.9999291,62.4757,0.9104,0.187401,131.908,391.607,0
static-all-ana-d0-r01-hold-hold,942,2555926597499960,1.883083,1,88,239.5268,179.0011,0.0315,-0.4281,0.00065,0.0431,0.9999638,62.4779,0.9478,0.187401,131.905,371.772,0
static-all-ana-d0-r01-hold-hold,943,2555926605062540,1.890645,1,88,240.4991,179.5385,1.0037,0.1093,-0.00566,0.0684,0.9999892,62.4795,0.9181,0.187401,131.895,565.654,0
static-all-ana-d0-r01-hold-hold,944,2555926612625120,1.898208,1,88,240.4502,180.4905,0.9549,1.0613,-0.00492,0.0944,1.0000060,62.4806,0.8887,0.187401,131.905,500.741,0
static-all-ana-d0-r01-hold-hold,945,2555926620187700,1.905770,1,88,240.4720,179.4608,0.9766,0.0316,-0.00487,0.0701,0.9999940,62.4798,0.9161,0.187401,131.901,454.699,0
static-all-ana-d0-r01-hold-hold,946,2555926627750280,1.913333,1,88,238.4891,179.4691,-1.0062,0.0399,-0.00372,0.0709,0.9999340,62.4760,0.9155,0.187401,131.904,573.506,0
static-all-ana-d0-r01-hold-hold,947,2555926635312860,1.920895,1,88,239.9925,179.5061,0.4972,0.0769,-0.01906,0.0531,0.9999969,62.4799,0.9358,0.187401,131.896,501.772,0
static-all-ana-d0-r01-hold-hold,948,2555926642875440,1.928458,1,88,238.5277,179.8249,-0.9676,0.3957,-0.10567,0.1225,1.0000651,62.4843,0.8580,0.187401,131.896,375.782,0
static-all-ana-d0-r01-hold-hold,949,2555926650438020,1.936021,1,88,239.4523,179.5201,-0.0430,0.0909,-0.00183,0.0327,1.0000021,62.4802,0.9601,0.187401,131.910,482.647,0
static-all-ana-d0-r01-hold-hold,950,2555926658000600,1.943583,1,88,238.7812,180.5272,-0.7141,1.0980,0.02304,0.1211,1.0001295,62.4883,0.8597,0.187401,131.906,393.728,0
static-all-ana-d0-r01-hold-hold,951,2555926665563180,1.951146,1,88,240.4572,179.4982,0.9618,0.0690,-0.00739,0.0715,1.0000245,62.4817,0.9145,0.187401,131.891,556.175,0
static-all-ana-d0-r01-hold-hold,952,2555926673125760,1.958708,1,88,239.5191,179.0200,0.0238,-0.4092,0.01137,0.0529,1.0000329,62.4822,0.9360,0.187401,131.901,386.713,0
static-all-ana-d0-r01-hold-hold,953,2555926680688340,1.966271,1,88,239.5167,178.9949,0.0213,-0.4343,-0.02471,0.0505,0.9999589,62.4776,0.9390,0.187401,131.896,398.274,0
static-all-ana-d0-r01-hold-hold,954,2555926688250920,1.973833,1,88,240.4578,179.5262,0.9625,0.0970,-0.00918,0.0701,1.0000359,62.4824,0.9161,0.187401,131.901,464.131,0
static-all-ana-d0-r01-hold-hold,955,2555926695813500,1.981396,1,88,239.4567,180.3358,-0.0386,0.9066,-0.05147,0.0998,1.0000614,62.4840,0.8828,0.187401,131.895,374.972,0
static-all-ana-d0-r01-hold-hold,956,2555926703376080,1.988959,1,88,239.4606,178.5463,-0.0347,-0.8829,-0.00160,0.0679,0.9999163,62.4749,0.9191,0.187401,131.910,400.368,0
static-all-ana-d0-r01-hold-hold,957,2555926710938660,1.996521,1,88,239.5219,179.5107,0.0266,0.0815,-0.00926,0.0342,1.0000394,62.4826,0.9581,0.187401,131.907,617.322,0
static-all-ana-d0-r01-hold-hold,958,2555926718501240,2.004084,1,88,239.5098,178.4677,0.0145,-0.9615,-0.00646,0.0682,0.9999926,62.4797,0.9183,0.187401,131.914,522.431,0
static-all-ana-d0-r01-hold-hold,959,2555926726063820,2.011646,1,88,238.4775,180.5803,-1.0178,1.1511,-0.03674,0.1088,0.9999299,62.4758,0.8730,0.187401,131.901,448.436,0
static-all-ana-d0-r01-hold-hold,960,2555926733626400,2.019209,1,88,239.5293,179.4861,0.0340,0.0569,-0.00214,0.0337,1.0000501,62.4832,0.9588,0.187401,131.907,506.595,0
